discom,year,month,date,circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load,source_file,units_negative_flag,unit_per_load
TGSPDCL,2025,4,2025-04-01,NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VATTIMARTHY,9,EV CHARGING STATIONS,1,1.0,1668.0,54.0,April.csv,False,30.88888888888889
TGSPDCL,2025,4,2025-04-01,NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,9,EV CHARGING STATIONS,1,1.0,19.0,18.0,April.csv,False,1.0555555555555556
TGSPDCL,2025,4,2025-04-01,NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,PEDDAVOORA,9,EV CHARGING STATIONS,1,,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,HV-2,9,EV CHARGING STATIONS,1,1.0,43.0,15.0,April.csv,False,2.8666666666666667
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,9,EV CHARGING STATIONS,1,1.0,128.0,15.0,April.csv,False,8.533333333333333
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SRINAGAR,9,EV CHARGING STATIONS,3,3.0,7251.0,138.0,April.csv,False,52.54347826086956
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUMMALOOR,9,EV CHARGING STATIONS,2,2.0,953.0,69.0,April.csv,False,13.81159420289855
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MAMIDIPALLY,9,EV CHARGING STATIONS,1,1.0,12759.0,54.0,April.csv,False,236.27777777777777
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,SHAHEEN NAGAR II,9,EV CHARGING STATIONS,1,1.0,0.0,15.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,AMANGAL,AMANGAL,AMANGAL(HV),9,EV CHARGING STATIONS,1,1.0,1302.0,59.0,April.csv,False,22.06779661016949
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,CT SERVICES,9,EV CHARGING STATIONS,2,1.0,1.0,108.0,April.csv,False,0.009259259259259259
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CT METERS SDNR RURAL,9,EV CHARGING STATIONS,3,3.0,0.0,110.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHAPOOR,9,EV CHARGING STATIONS,1,1.0,21.0,54.0,April.csv,False,0.3888888888888889
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY VILLAGE,9,EV CHARGING STATIONS,1,1.0,0.0,5.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E.BANDLAGUDA,9,EV CHARGING STATIONS,1,1.0,1275.0,49.0,April.csv,False,26.020408163265305
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,MAILRADEVPALLY,9,EV CHARGING STATIONS,1,1.0,9414.0,40.0,April.csv,False,235.35
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,9,EV CHARGING STATIONS,1,1.0,4751.0,5.0,April.csv,False,950.2
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,9,EV CHARGING STATIONS,1,1.0,201.0,22.0,April.csv,False,9.136363636363637
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,SHASTRIPURAM,9,EV CHARGING STATIONS,1,1.0,0.0,5.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,R B NAGAR&MADHURANGER HV,9,EV CHARGING STATIONS,3,3.0,0.0,162.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SHAMSHABAD,9,EV CHARGING STATIONS,1,1.0,731.0,49.0,April.csv,False,14.918367346938776
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,JOGIPET,NARAYANKHED,NARAYANKHED,NARAYANKHED TOWN 2,9,EV CHARGING STATIONS,1,1.0,85.0,30.0,April.csv,False,2.8333333333333335
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,PATANCHERU,RC PURAM,M.I.G.,MIG HV,9,EV CHARGING STATIONS,1,1.0,8192.0,54.0,April.csv,False,151.7037037037037
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,9,EV CHARGING STATIONS,1,1.0,304.0,30.0,April.csv,False,10.133333333333333
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SADASIVPET,KONDAPUR,KDPR HV 3,9,EV CHARGING STATIONS,2,2.0,655.0,60.0,April.csv,False,10.916666666666666
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,KAMKOLE,9,EV CHARGING STATIONS,1,1.0,1402.0,51.0,April.csv,False,27.49019607843137
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,DIGWAL,9,EV CHARGING STATIONS,1,1.0,267.0,30.0,April.csv,False,8.9
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,MANNAPUR,C T METERS,9,EV CHARGING STATIONS,2,2.0,1347.0,79.0,April.csv,False,17.050632911392405
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,ZAHEERABAD RURAL,CT METERS,9,EV CHARGING STATIONS,1,1.0,2379.0,54.0,April.csv,False,44.05555555555556
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,9,EV CHARGING STATIONS,1,1.0,1819.0,30.0,April.csv,False,60.63333333333333
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,OLD KANDI,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,AKHIL FORM (CHITKUL),9,EV CHARGING STATIONS,1,1.0,0.0,7.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,CHITKUL VILLAGE(CHITKUL),9,EV CHARGING STATIONS,1,1.0,143.0,3.0,April.csv,False,47.666666666666664
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,FASALWADI,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,HV-I,9,EV CHARGING STATIONS,1,1.0,227.0,30.0,April.csv,False,7.566666666666666
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,ISNP HV-2,9,EV CHARGING STATIONS,3,2.0,0.0,130.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,ISNP HV-4,9,EV CHARGING STATIONS,1,1.0,727.0,25.0,April.csv,False,29.08
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,PEDDAPUR,9,EV CHARGING STATIONS,1,1.0,16.0,31.0,April.csv,False,0.5161290322580645
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,VIJAY JLM,9,EV CHARGING STATIONS,1,1.0,2622.0,54.0,April.csv,False,48.55555555555556
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,MADDIKUNTA,9,EV CHARGING STATIONS,1,1.0,516.0,54.0,April.csv,False,9.555555555555555
TGSPDCL,2025,4,2025-04-01,SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,SURARAM,9,EV CHARGING STATIONS,1,1.0,207.0,30.0,April.csv,False,6.9
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SARSWATHI NAGAR COLONY,9,EV CHARGING STATIONS,1,,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,9,EV CHARGING STATIONS,1,1.0,4712.0,21.0,April.csv,False,224.38095238095238
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,HAYATH NAGAR,R K PURAM,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGO S COLONY,9,EV CHARGING STATIONS,2,2.0,5128.0,108.0,April.csv,False,47.48148148148148
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGOS COLONY SECTOR III,9,EV CHARGING STATIONS,1,1.0,1304.0,54.0,April.csv,False,24.14814814814815
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,BALJAGUDA ROAD,9,EV CHARGING STATIONS,1,1.0,107.0,22.0,April.csv,False,4.863636363636363
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,R.S.S.GROUNDS,9,EV CHARGING STATIONS,1,1.0,2880.0,54.0,April.csv,False,53.333333333333336
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,"SECTOR-5,NGOS COLONY",9,EV CHARGING STATIONS,1,1.0,4314.0,54.0,April.csv,False,79.88888888888889
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,VIJAYAPURI COLONY PHASE - I,9,EV CHARGING STATIONS,1,1.0,4633.0,54.0,April.csv,False,85.79629629629629
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CHANDRAPURI COLONY,9,EV CHARGING STATIONS,1,1.0,5454.0,65.0,April.csv,False,83.9076923076923
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,PATRIKEYA NAGAR,9,EV CHARGING STATIONS,1,,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,OUTER RING ROAD,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,VIJAYA GARDEN,9,EV CHARGING STATIONS,1,1.0,927.0,65.0,April.csv,False,14.261538461538462
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,CHINTA PALLY GUDA,9,EV CHARGING STATIONS,1,,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,MANGAL PALLY,9,EV CHARGING STATIONS,1,,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,9,EV CHARGING STATIONS,1,1.0,229.0,30.0,April.csv,False,7.633333333333334
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,PATI GUDA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,VIJAYA PURI,9,EV CHARGING STATIONS,2,2.0,11530.0,108.0,April.csv,False,106.75925925925925
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,HV-1,9,EV CHARGING STATIONS,1,1.0,2973.0,13.0,April.csv,False,228.69230769230768
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,JINKALA BAVI,9,EV CHARGING STATIONS,1,1.0,148.0,54.0,April.csv,False,2.740740740740741
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,KRISHNA NAGAR-,9,EV CHARGING STATIONS,1,1.0,0.0,7.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,MANIPURI & MASS COLONY,9,EV CHARGING STATIONS,1,1.0,4.0,13.0,April.csv,False,0.3076923076923077
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,9,EV CHARGING STATIONS,1,,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ADARSHNAGAR COLONY,9,EV CHARGING STATIONS,1,1.0,6771.0,54.0,April.csv,False,125.38888888888889
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,S B H COLONY (V-1),9,EV CHARGING STATIONS,1,1.0,7481.0,54.0,April.csv,False,138.53703703703704
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,VENKATESWARA COLON,9,EV CHARGING STATIONS,1,1.0,5073.0,12.0,April.csv,False,422.75
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ARUNODAYA COLONY-II,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,BANDLAGUDA,9,EV CHARGING STATIONS,1,1.0,22.0,18.0,April.csv,False,1.2222222222222223
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,ABDULLA PUR METT,9,EV CHARGING STATIONS,1,1.0,1478.0,54.0,April.csv,False,27.37037037037037
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,BATA SINGARAM,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,JAFFAR GUDA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ROCK TOWN-II,9,EV CHARGING STATIONS,1,1.0,4575.0,54.0,April.csv,False,84.72222222222223
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,KOTHA GUDA,9,EV CHARGING STATIONS,1,1.0,1178.0,54.0,April.csv,False,21.814814814814813
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,SRINIVASA HILLS,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,TYAGA RAYA NAGAR,9,EV CHARGING STATIONS,1,1.0,903.0,54.0,April.csv,False,16.72222222222222
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,VIVEKANANDA NAGAR,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,YASHODA NAGAR,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,CHAMPAPET,MEERPET,MEERPET JILLELGUDA CT METERS,9,EV CHARGING STATIONS,1,1.0,1503.0,54.0,April.csv,False,27.833333333333332
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,9,EV CHARGING STATIONS,1,1.0,225.0,22.0,April.csv,False,10.227272727272727
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,9,EV CHARGING STATIONS,1,1.0,884.0,30.0,April.csv,False,29.466666666666665
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,SRINIVASACOLONY(L),9,EV CHARGING STATIONS,1,1.0,2078.0,5.0,April.csv,False,415.6
TGSPDCL,2025,4,2025-04-01,SAROORNAGAR,CHAMPAPET,CHAMPAPET,BADANGPET,BADANGPET-HV,9,EV CHARGING STATIONS,4,3.0,0.0,216.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,CT METERS,9,EV CHARGING STATIONS,1,1.0,3912.0,27.0,April.csv,False,144.88888888888889
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE  A,9,EV CHARGING STATIONS,1,1.0,157.0,10.0,April.csv,False,15.7
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,GRC HV CLOCK TOWER,9,EV CHARGING STATIONS,1,1.0,585.0,15.0,April.csv,False,39.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,C T METERS,9,EV CHARGING STATIONS,1,1.0,1137.0,54.0,April.csv,False,21.055555555555557
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,CT METERS (GRP-M),9,EV CHARGING STATIONS,1,1.0,3613.0,54.0,April.csv,False,66.9074074074074
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,GRC HIGH VALUE (GRP-M),9,EV CHARGING STATIONS,1,1.0,1462.0,10.0,April.csv,False,146.2
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,CT METERS (GRP-M),9,EV CHARGING STATIONS,1,1.0,2396.0,40.0,April.csv,False,59.9
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,GEETA NGR &VINAYAK NGR (GRP-M),9,EV CHARGING STATIONS,2,2.0,4686.0,35.0,April.csv,False,133.88571428571427
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,SECUNDERABAD,LALBAZAR,LALBAZAR,CT METERS (GRP-M),9,EV CHARGING STATIONS,1,,0.0,53.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR CLY (GRP-B),9,EV CHARGING STATIONS,2,2.0,110.0,4.0,April.csv,False,27.5
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,BALANAGAR,BALANAGAR,SVCIE-CT METER (GRP-M),9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,ASBESTOS CLY-II 415-812(GRP-B),9,EV CHARGING STATIONS,1,1.0,0.0,2.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,C.T.METER  GRC (GRP-M),9,EV CHARGING STATIONS,2,2.0,14919.0,107.0,April.csv,False,139.42990654205607
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,GIRI NAGAR (GRP-B),9,EV CHARGING STATIONS,1,,0.0,2.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,SECUNDERABAD,MAREDPALLY,KARKHANA,CT METERS KARKHANA (GRP-M),9,EV CHARGING STATIONS,1,1.0,3577.0,54.0,April.csv,False,66.24074074074075
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,C T METERS,9,EV CHARGING STATIONS,3,2.0,14876.0,165.0,April.csv,False,90.15757575757576
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,GOKUL NAGAR,9,EV CHARGING STATIONS,1,1.0,119.0,5.0,April.csv,False,23.8
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,GRC HV TARNAKA,9,EV CHARGING STATIONS,1,1.0,3752.0,10.0,April.csv,False,375.2
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,RAVINDERA NAGAR NORTH,9,EV CHARGING STATIONS,1,1.0,745.0,8.0,April.csv,False,93.125
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,BOWENPALLY,NEW BOWENPALLY,BORE-ST-GRC(AGL) (GRP-M),9,EV CHARGING STATIONS,1,1.0,3869.0,15.0,April.csv,False,257.93333333333334
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,C T METERS,9,EV CHARGING STATIONS,2,1.0,0.0,107.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,ONLY CT METERS,9,EV CHARGING STATIONS,2,2.0,0.0,108.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,HIGH VALVE-CT METERS (GRP-M),9,EV CHARGING STATIONS,3,2.0,3230.0,160.0,April.csv,False,20.1875
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,CT METERS (GRP-M),9,EV CHARGING STATIONS,1,1.0,2095.0,54.0,April.csv,False,38.7962962962963
TGSPDCL,2025,4,2025-04-01,SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,CT METERS (GRP-M),9,EV CHARGING STATIONS,1,1.0,3948.0,53.0,April.csv,False,74.49056603773585
TGSPDCL,2025,4,2025-04-01,SIDDIPET,GAJWEL,MULUGU,MULUGU,CH.TIMMAPUR,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SIDDIPET,GAJWEL,TUKKAPUR,KONDAPAK,VELKATTA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SIDDIPET,GAJWEL,GAJWEL,GAJWEL,GAJWEL,9,EV CHARGING STATIONS,2,2.0,0.0,108.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SIDDIPET,GAJWEL,MULUGU,WARGAL,GOWRARAM,9,EV CHARGING STATIONS,2,2.0,2089.0,108.0,April.csv,False,19.34259259259259
TGSPDCL,2025,4,2025-04-01,SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,KODAKANDLA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,RIMMANAGUDA,9,EV CHARGING STATIONS,3,3.0,3174.0,133.0,April.csv,False,23.86466165413534
TGSPDCL,2025,4,2025-04-01,SIDDIPET,GAJWEL,TUKKAPUR,KONDAPAK,THIMMAREDDY PALLY,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,RANGADAMPALLY-HV,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,0144-LINEINESPECTER-1 HV,9,EV CHARGING STATIONS,1,1.0,419.0,30.0,April.csv,False,13.966666666666667
TGSPDCL,2025,4,2025-04-01,SIDDIPET,SIDDIPET,DUBBAK,AKBARPET-BHOMPALLY,BHOOMPALLY,9,EV CHARGING STATIONS,1,1.0,43.0,54.0,April.csv,False,0.7962962962962963
TGSPDCL,2025,4,2025-04-01,SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,PONNAL,9,EV CHARGING STATIONS,2,2.0,36.0,84.0,April.csv,False,0.42857142857142855
TGSPDCL,2025,4,2025-04-01,SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,AE TOWN-1-HV,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,TADVAI,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,April.csv,False,0.0
TGSPDCL,2025,4,2025-04-01,SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI A,9,EV CHARGING STATIONS,3,3.0,0.0,162.0,April.csv,False,0.0
